,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,duration,tactics,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,counterpress,interception,duel,dribble,clearance,off_camera,out,shot,goalkeeper,foul_committed,foul_won,miscontrol,ball_recovery,substitution,block
0,9d9578b5-c08c-4279-8f74-b6b1497398c1,1,1,00:00:00.000,0,0,"{'id': 35, 'name': 'Starting XI'}",1,"{'id': 217, 'name': 'Barcelona'}","{'id': 1, 'name': 'Regular Play'}","{'id': 217, 'name': 'Barcelona'}",0.0,"{'formation': 352, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 3}, {'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 11}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 39073, 'name': 'Moriba Kourouma Kourouma'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 27}, {'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",,,,,,,,,,,,,,,,,,,,,,,
1,5008c221-4ae6-4f3c-b45f-151026e68e6e,2,1,00:00:00.000,0,0,"{'id': 35, 'name': 'Starting XI'}",1,"{'id': 217, 'name': 'Barcelona'}","{'id': 1, 'name': 'Regular Play'}","{'id': 209, 'name': 'Celta Vigo'}",0.0,"{'formation': 442, 'lineup': [{'player': {'id': 40890, 'name': 'Iván Villar Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 22029, 'name': 'Kevin Vázquez Comesaña'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 11388, 'name': 'Néstor Alejandro Araújo Razo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 75546, 'name': 'Carlos Domínguez Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 40}, {'player': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6799, 'name': 'Brais Méndez Portela'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 11389, 'name': 'Francisco José Beltrán Peinado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 9}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 22}]}",,,,,,,,,,,,,,,,,,,,,,,
2,35d940f0-f9ee-47a0-b922-84c0ddaef022,3,1,00:00:00.000,0,0,"{'id': 18, 'name': 'Half Start'}",1,"{'id': 217, 'name': 'Barcelona'}","{'id': 1, 'name': 'Regular Play'}","{'id': 217, 'name': 'Barcelona'}",0.0,,['199204d2-f503-4720-a1a5-dbf9c61095d4'],,,,,,,,,,,,,,,,,,,,,,
3,199204d2-f503-4720-a1a5-dbf9c61095d4,4,1,00:00:00.000,0,0,"{'id': 18, 'name': 'Half Start'}",1,"{'id': 217, 'name': 'Barcelona'}","{'id': 1, 'name': 'Regular Play'}","{'id': 209, 'name': 'Celta Vigo'}",0.0,,['35d940f0-f9ee-47a0-b922-84c0ddaef022'],,,,,,,,,,,,,,,,,,,,,,
4,daac9c8d-95b6-4e42-8cfa-b05779fd7755,5,1,00:00:00.955,0,0,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",0.799964,,['858471b5-e287-434a-b397-afe911c6968e'],"{'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}","{'id': 24, 'name': 'Left Center Forward'}","[60.0, 40.0]","{'recipient': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'length': 10.868302, 'angle': -2.9189317, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [49.4, 37.6], 'body_part': {'id': 38, 'name': 'Left Foot'}, 'type': {'id': 65, 'name': 'Kick Off'}}",,,,,,,,,,,,,,,,,,
5,858471b5-e287-434a-b397-afe911c6968e,6,1,00:00:01.755,0,1,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,['daac9c8d-95b6-4e42-8cfa-b05779fd7755'],"{'id': 5203, 'name': 'Sergio Busquets i Burgos'}","{'id': 10, 'name': 'Center Defensive Midfield'}","[49.4, 37.6]",,,,,,,,,,,,,,,,,,,
6,8bab938f-718c-4cb1-8f79-48ac1fd2f6fd,7,1,00:00:01.755,0,1,"{'id': 43, 'name': 'Carry'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",0.987628,,"['858471b5-e287-434a-b397-afe911c6968e', 'f29cb427-30ed-4011-89cb-9df2fcee58fb']","{'id': 5203, 'name': 'Sergio Busquets i Burgos'}","{'id': 10, 'name': 'Center Defensive Midfield'}","[49.4, 37.6]",,"{'end_location': [52.1, 37.6]}",,,,,,,,,,,,,,,,,
7,f29cb427-30ed-4011-89cb-9df2fcee58fb,8,1,00:00:02.742,0,2,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",2.69615,,['ed15758c-502a-493a-a4d1-a4059b01de01'],"{'id': 5203, 'name': 'Sergio Busquets i Burgos'}","{'id': 10, 'name': 'Center Defensive Midfield'}","[52.1, 37.6]","{'recipient': {'id': 39073, 'name': 'Moriba Kourouma Kourouma'}, 'length': 19.983242, 'angle': 1.706324, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [49.4, 57.4], 'body_part': {'id': 38, 'name': 'Left Foot'}}",,,,,,,,,,,,,,,,,,
8,ed15758c-502a-493a-a4d1-a4059b01de01,9,1,00:00:05.438,0,5,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,['f29cb427-30ed-4011-89cb-9df2fcee58fb'],"{'id': 39073, 'name': 'Moriba Kourouma Kourouma'}","{'id': 13, 'name': 'Right Center Midfield'}","[49.4, 57.4]",,,,,,,,,,,,,,,,,,,
9,257003ba-4790-4bba-bce1-39c95757ed84,10,1,00:00:05.438,0,5,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.194297,,['4bc313bb-5da0-47f3-a1dc-72c59984086e'],"{'id': 39073, 'name': 'Moriba Kourouma Kourouma'}","{'id': 13, 'name': 'Right Center Midfield'}","[49.4, 57.4]","{'recipient': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'length': 15.276452, 'angle': 2.8012106, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [35.0, 62.5], 'body_part': {'id': 38, 'name': 'Left Foot'}}",,,,,,,,,,,,,,,,,,
10,4bc313bb-5da0-47f3-a1dc-72c59984086e,11,1,00:00:06.633,0,6,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,['257003ba-4790-4bba-bce1-39c95757ed84'],"{'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}","{'id': 3, 'name': 'Right Center Back'}","[35.0, 62.5]",,,,,,,,,,,,,,,,,,,
11,a8dd57bd-0a84-4cb2-a536-06975a6ff914,12,1,00:00:06.633,0,6,"{'id': 43, 'name': 'Carry'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",0.687153,,"['4bc313bb-5da0-47f3-a1dc-72c59984086e', '6a6ccd2d-331b-47b6-b0ee-db12f169becd', 'b4abc49d-8c13-460e-811f-8bd5ce6aca97']","{'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}","{'id': 3, 'name': 'Right Center Back'}","[35.0, 62.5]",,"{'end_location': [35.2, 62.3]}",True,,,,,,,,,,,,,,,,
12,b4abc49d-8c13-460e-811f-8bd5ce6aca97,13,1,00:00:06.720,0,6,"{'id': 17, 'name': 'Pressure'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 209, 'name': 'Celta Vigo'}",0.967827,,"['6a6ccd2d-331b-47b6-b0ee-db12f169becd', 'a8dd57bd-0a84-4cb2-a536-06975a6ff914']","{'id': 6594, 'name': 'Santiago Mina Lorenzo'}","{'id': 24, 'name': 'Left Center Forward'}","[78.9, 17.8]",,,,,,,,,,,,,,,,,,,
13,6a6ccd2d-331b-47b6-b0ee-db12f169becd,14,1,00:00:07.320,0,7,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.811285,,"['1dcf8ecb-8766-4773-8516-c144c33dea7e', 'b4abc49d-8c13-460e-811f-8bd5ce6aca97']","{'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}","{'id': 3, 'name': 'Right Center Back'}","[35.2, 62.3]","{'recipient': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'length': 35.53041, 'angle': -2.4738846, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [7.3, 40.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",,True,,,,,,,,,,,,,,,,
14,1dcf8ecb-8766-4773-8516-c144c33dea7e,15,1,00:00:09.131,0,9,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,['6a6ccd2d-331b-47b6-b0ee-db12f169becd'],"{'id': 20055, 'name': 'Marc-André ter Stegen'}","{'id': 1, 'name': 'Goalkeeper'}","[7.3, 40.3]",,,,,,,,,,,,,,,,,,,
15,e5dac3a4-fb4b-44ee-ba74-575dc29063a8,16,1,00:00:09.131,0,9,"{'id': 43, 'name': 'Carry'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.064382,,"['1dcf8ecb-8766-4773-8516-c144c33dea7e', 'a7325f8a-d0df-42f9-b10b-30165a67f45f']","{'id': 20055, 'name': 'Marc-André ter Stegen'}","{'id': 1, 'name': 'Goalkeeper'}","[7.3, 40.3]",,"{'end_location': [8.7, 36.8]}",,,,,,,,,,,,,,,,,
16,a7325f8a-d0df-42f9-b10b-30165a67f45f,17,1,00:00:10.195,0,10,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.493702,,['015dfa97-1caf-4edf-8e26-37ce13cfe24d'],"{'id': 20055, 'name': 'Marc-André ter Stegen'}","{'id': 1, 'name': 'Goalkeeper'}","[8.7, 36.8]","{'recipient': {'id': 6826, 'name': 'Clément Lenglet'}, 'length': 25.14319, 'angle': -1.0412904, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [21.4, 15.1], 'body_part': {'id': 40, 'name': 'Right Foot'}}",,,,,,,,,,,,,,,,,,
17,015dfa97-1caf-4edf-8e26-37ce13cfe24d,18,1,00:00:11.689,0,11,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,['a7325f8a-d0df-42f9-b10b-30165a67f45f'],"{'id': 6826, 'name': 'Clément Lenglet'}","{'id': 5, 'name': 'Left Center Back'}","[21.4, 15.1]",,,,,,,,,,,,,,,,,,,
18,2ffe80b0-a6f9-4071-a907-6194d62eb146,19,1,00:00:11.689,0,11,"{'id': 43, 'name': 'Carry'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.354435,,"['015dfa97-1caf-4edf-8e26-37ce13cfe24d', '465f7f8e-6821-4e4a-984a-8ab3d9fea87a', '4c08ae68-e94f-4f51-9d17-affd2892704c']","{'id': 6826, 'name': 'Clément Lenglet'}","{'id': 5, 'name': 'Left Center Back'}","[21.4, 15.1]",,"{'end_location': [21.4, 11.8]}",True,,,,,,,,,,,,,,,,
19,465f7f8e-6821-4e4a-984a-8ab3d9fea87a,20,1,00:00:12.304,0,12,"{'id': 17, 'name': 'Pressure'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 209, 'name': 'Celta Vigo'}",0.842021,,"['2ffe80b0-a6f9-4071-a907-6194d62eb146', '4c08ae68-e94f-4f51-9d17-affd2892704c']","{'id': 5217, 'name': 'Iago Aspas Juncal'}","{'id': 22, 'name': 'Right Center Forward'}","[97.1, 63.1]",,,,,,,,,,,,,,,,,,,
20,4c08ae68-e94f-4f51-9d17-affd2892704c,21,1,00:00:13.044,0,13,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.134479,,"['465f7f8e-6821-4e4a-984a-8ab3d9fea87a', 'ed78c8b7-731f-426f-b293-ab049f2046ac']","{'id': 6826, 'name': 'Clément Lenglet'}","{'id': 5, 'name': 'Left Center Back'}","[21.4, 11.8]","{'recipient': {'id': 30486, 'name': 'Pedro González López'}, 'length': 14.812494, 'angle': 0.49988553, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [34.4, 18.9], 'body_part': {'id': 40, 'name': 'Right Foot'}}",,True,,,,,,,,,,,,,,,,
21,ed78c8b7-731f-426f-b293-ab049f2046ac,22,1,00:00:14.178,0,14,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,['4c08ae68-e94f-4f51-9d17-affd2892704c'],"{'id': 30486, 'name': 'Pedro González López'}","{'id': 15, 'name': 'Left Center Midfield'}","[34.4, 18.9]",,,,,,,,,,,,,,,,,,,
22,0a5fb135-7736-493e-aac9-577bb1375c39,23,1,00:00:14.178,0,14,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.813753,,['169e007c-a112-4baf-a3e9-27d1f75c973c'],"{'id': 30486, 'name': 'Pedro González López'}","{'id': 15, 'name': 'Left Center Midfield'}","[34.4, 18.9]","{'recipient': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'length': 34.44706, 'angle': 2.6519768, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [4.0, 35.1], 'body_part': {'id': 40, 'name': 'Right Foot'}}",,,,,,,,,,,,,,,,,,
23,169e007c-a112-4baf-a3e9-27d1f75c973c,24,1,00:00:15.992,0,15,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,['0a5fb135-7736-493e-aac9-577bb1375c39'],"{'id': 20055, 'name': 'Marc-André ter Stegen'}","{'id': 1, 'name': 'Goalkeeper'}","[4.0, 35.1]",,,,,,,,,,,,,,,,,,,
24,29c5e716-692f-4a45-8d18-9e051c615c66,25,1,00:00:15.992,0,15,"{'id': 43, 'name': 'Carry'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",0.787678,,"['169e007c-a112-4baf-a3e9-27d1f75c973c', '1d0280be-ddce-4d87-8ab2-ac0236c94480', 'd6513e5f-ec16-4f7e-a4e7-a7131a41cc12']","{'id': 20055, 'name': 'Marc-André ter Stegen'}","{'id': 1, 'name': 'Goalkeeper'}","[4.0, 35.1]",,"{'end_location': [4.3, 36.8]}",True,,,,,,,,,,,,,,,,
25,d6513e5f-ec16-4f7e-a4e7-a7131a41cc12,26,1,00:00:16.256,0,16,"{'id': 17, 'name': 'Pressure'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 209, 'name': 'Celta Vigo'}",0.982094,,"['1d0280be-ddce-4d87-8ab2-ac0236c94480', '29c5e716-692f-4a45-8d18-9e051c615c66']","{'id': 6594, 'name': 'Santiago Mina Lorenzo'}","{'id': 24, 'name': 'Left Center Forward'}","[107.6, 47.1]",,,,,,,,,,,,,,,,,,,
26,1d0280be-ddce-4d87-8ab2-ac0236c94480,27,1,00:00:16.779,0,16,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.828817,,"['1fae78c1-a6e9-4768-9cb1-72810482b8eb', 'd6513e5f-ec16-4f7e-a4e7-a7131a41cc12']","{'id': 20055, 'name': 'Marc-André ter Stegen'}","{'id': 1, 'name': 'Goalkeeper'}","[4.3, 36.8]","{'recipient': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'length': 31.771685, 'angle': 1.380808, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [10.3, 68.0], 'body_part': {'id': 38, 'name': 'Left Foot'}}",,True,,,,,,,,,,,,,,,,
27,1fae78c1-a6e9-4768-9cb1-72810482b8eb,28,1,00:00:18.608,0,18,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,['1d0280be-ddce-4d87-8ab2-ac0236c94480'],"{'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}","{'id': 3, 'name': 'Right Center Back'}","[10.3, 68.0]",,,,,,,,,,,,,,,,,,,
28,ef50c6f1-2f11-4e42-bdca-dd48c03828b4,29,1,00:00:18.608,0,18,"{'id': 43, 'name': 'Carry'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",2.764127,,"['1fae78c1-a6e9-4768-9cb1-72810482b8eb', '95bdaf79-0ed3-48e4-a588-a2ff3e3e6c26']","{'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}","{'id': 3, 'name': 'Right Center Back'}","[10.3, 68.0]",,"{'end_location': [19.5, 70.7]}",,,,,,,,,,,,,,,,,
29,95bdaf79-0ed3-48e4-a588-a2ff3e3e6c26,30,1,00:00:21.372,0,21,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.058701,,['71196564-73cf-4ee0-a4f9-8765c305c7ab'],"{'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}","{'id': 3, 'name': 'Right Center Back'}","[19.5, 70.7]","{'recipient': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'length': 14.045996, 'angle': -1.0242718, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [26.8, 58.7], 'body_part': {'id': 40, 'name': 'Right Foot'}}",,,,,,,,,,,,,,,,,,
30,d9976068-e283-4646-81a6-a5aeacc5e1b0,31,1,00:00:21.974,0,21,"{'id': 17, 'name': 'Pressure'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 209, 'name': 'Celta Vigo'}",0.718123,,"['71196564-73cf-4ee0-a4f9-8765c305c7ab', 'e6b77e3f-dd61-4f7d-b422-136218cd7202']","{'id': 6609, 'name': 'Denis Suárez Fernández'}","{'id': 15, 'name': 'Left Center Midfield'}","[88.9, 21.4]",,,,,,,,,,,,,,,,,,,
31,71196564-73cf-4ee0-a4f9-8765c305c7ab,32,1,00:00:22.431,0,22,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,"['95bdaf79-0ed3-48e4-a588-a2ff3e3e6c26', 'd9976068-e283-4646-81a6-a5aeacc5e1b0']","{'id': 5203, 'name': 'Sergio Busquets i Burgos'}","{'id': 10, 'name': 'Center Defensive Midfield'}","[26.8, 58.7]",,,True,,,,,,,,,,,,,,,,
32,e6b77e3f-dd61-4f7d-b422-136218cd7202,33,1,00:00:22.431,0,22,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",1.070888,,"['325f9e23-0496-4a80-84fd-2c13feaa72b4', 'd9976068-e283-4646-81a6-a5aeacc5e1b0']","{'id': 5203, 'name': 'Sergio Busquets i Burgos'}","{'id': 10, 'name': 'Center Defensive Midfield'}","[28.5, 58.5]","{'recipient': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'length': 19.389172, 'angle': 0.9985292, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [39.0, 74.8], 'body_part': {'id': 40, 'name': 'Right Foot'}}",,True,,,,,,,,,,,,,,,,
33,bfc876ee-18c1-453d-bf73-eec6bf099f20,34,1,00:00:22.991,0,22,"{'id': 17, 'name': 'Pressure'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 209, 'name': 'Celta Vigo'}",0.720712,,"['325f9e23-0496-4a80-84fd-2c13feaa72b4', '915aa748-68b5-4bf9-af61-5e9b687b731f']","{'id': 6757, 'name': 'Aarón Martín Caricol'}","{'id': 6, 'name': 'Left Back'}","[77.0, 5.3]",,,,,,,,,,,,,,,,,,,
34,325f9e23-0496-4a80-84fd-2c13feaa72b4,35,1,00:00:23.502,0,23,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,"['bfc876ee-18c1-453d-bf73-eec6bf099f20', 'e6b77e3f-dd61-4f7d-b422-136218cd7202']","{'id': 5477, 'name': 'Ousmane Dembélé'}","{'id': 7, 'name': 'Right Wing Back'}","[39.0, 74.8]",,,True,,,,,,,,,,,,,,,,
35,915aa748-68b5-4bf9-af61-5e9b687b731f,36,1,00:00:23.502,0,23,"{'id': 30, 'name': 'Pass'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",0.897234,,"['0b0afb67-85f1-4a17-b6aa-ebaa4412b76b', 'bfc876ee-18c1-453d-bf73-eec6bf099f20', 'db61a9c8-98db-4fba-8819-2a5936ce0c36']","{'id': 5477, 'name': 'Ousmane Dembélé'}","{'id': 7, 'name': 'Right Wing Back'}","[39.6, 74.5]","{'recipient': {'id': 39073, 'name': 'Moriba Kourouma Kourouma'}, 'length': 10.427847, 'angle': -1.1457561, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [43.9, 65.0], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'body_part': {'id': 38, 'name': 'Left Foot'}}",,True,,,,,,,,,,,,,,,,
36,f8c448e2-f60f-45fa-935e-8a176a628cec,37,1,00:00:24.054,0,24,"{'id': 17, 'name': 'Pressure'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",0.655794,,['db61a9c8-98db-4fba-8819-2a5936ce0c36'],"{'id': 39073, 'name': 'Moriba Kourouma Kourouma'}","{'id': 13, 'name': 'Right Center Midfield'}","[42.8, 63.6]",,,,,,,,,,,,,,,,,,,
37,0b0afb67-85f1-4a17-b6aa-ebaa4412b76b,38,1,00:00:24.399,0,24,"{'id': 42, 'name': 'Ball Receipt*'}",2,"{'id': 217, 'name': 'Barcelona'}","{'id': 9, 'name': 'From Kick Off'}","{'id': 217, 'name': 'Barcelona'}",,,['915aa748-68b5-4bf9-af61-5e9b687b731f'],"{'id': 39073, 'name': 'Moriba Kourouma Kourouma'}","{'id': 13, 'name': 'Right Center Midfield'}","[43.1, 62.3]",,,,"{'outcome': {'id': 9, 'name': 'Incomplete'}}",,,,,,,,,,,,,,,
38,db61a9c8-98db-4fba-8819-2a5936ce0c36,39,1,00:00:24.399,0,24,"{'id': 30, 'name': 'Pass'}",3,"{'id': 209, 'name': 'Celta Vigo'}","{'id': 1, 'name': 'Regular Play'}","{'id': 209, 'name': 'Celta Vigo'}",0.978629,,"['174c24d2-fe31-4282-a19d-b873572e1efb', '915aa748-68b5-4bf9-af61-5e9b687b731f', 'f8c448e2-f60f-45fa-935e-8a176a628cec']","{'id': 6609, 'name': 'Denis Suárez Fernández'}","{'id': 15, 'name': 'Left Center Midfield'}","[76.2, 15.1]","{'recipient': {'id': 6757, 'name': 'Aarón Martín Caricol'}, 'length': 8.658522, 'angle': -1.3258177, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [78.3, 6.7], 'type': {'id': 64, 'name': 'Interception'}, 'body_part': {'id': 38, 'name': 'Left Foot'}}",,True,,True,,,,,,,,,,,,,,
39,174c24d2-fe31-4282-a19d-b873572e1efb,40,1,00:00:25.378,0,25,"{'id': 42, 'name': 'Ball Receipt*'}",3,"{'id': 209, 'name': 'Celta Vigo'}","{'id': 1, 'name': 'Regular Play'}","{'id': 209, 'name': 'Celta Vigo'}",,,['db61a9c8-98db-4fba-8819-2a5936ce0c36'],"{'id': 6757, 'name': 'Aarón Martín Caricol'}","{'id': 6, 'name': 'Left Back'}","[78.3, 6.7]",,,,,,,,,,,,,,,,,,,
